A1:AREA,A2:GROUP,B3:AGE,B5:SEX,B6:M-STATUS,B7:EDUCATION,B8:Household Size,C1:TOT_INCOME/A,C2:INCOME/B/FISH,C4:INCOME/B/ALT,C5:TOT_INCOME/B,D1.1:A_BIKE,D1.1-A_QTY,D1.2:A_MOTORC,D1.2-A_QTY,D1.3:A_TRICYCLE,D1.3-A_QTY,D1.4:A_CAR,D1.4-A_QTY,D1.5:A_JEEP,D1.5-A_QTY,D1.6:A_TRUCK,D1.6-A_QTY,D1.7:A_OTHERS,D1.7-A_QTY,D1/A:YC_VEH,D1/A:AC_VEH,D1/A:Ind_VEH,D2.1:A_TV,D2.1-A_QTY,D2.2:A_DVD,D2.2-A_QTY,D2.3:A_WASH-M,D2.3-A_QTY,D2.4:A_AC,D2.4-A_QTY,D2.5:A_E-FAN,D2.5-A_QTY,D2.6:A_FRIDGE,D2.6-A_QTY,D2.7:A_STOVE,D2.7-A_QTY,D2.8:A_E-HEATER,D2.8-A_QTY,D2.9:A_FURNITURE,D2.9-A_QTY,D2.10:A_OTHERS,D2.10-A_QTY,D2/A:YC_APP,D2/A:AC_APP,D2/A:Ind_APP,D3.1:A_CP,D3.1-A_QTY,D3.2:A_LANDLINE,D3.2-A_QTY,D3.3:A_COMPUTER,D3.3-A_QTY,D3.4:A_OTHERS,D3.4-A_QTY,D3/A:YC_GAD,D3/A:AC_GAD,D3/A:IndGAD,D/A:AVE_Ind_PA,E1:A_DRINK-H2O,E2:A_DOMESTIC-H2O,E3:A_POWER-SUP,E4:A_COOK-FUEL,E5:A_NET-SUBS,E/A:Ind_LIFECON,F1:A_HOUSE-OWN,F2:A_HOUSE-ACQ,F3:A_HOUSE-BUILT,F4:A_OTHER-RP,F/A:Ind_REALP,G1:A_SSS,G2:A_GSIS,G3:A_PhilHealth,G4:A_PN-IN,G5:A_LIFE-IN,G6:A_HEALTH-IN,G/A:Ind_INSU,A: SES_INDEX,D1.1:B_BIKE,D1.1-B_QTY,D1.2:B_MOTORC,D1.2-B_QTY,D1.3:B_TRICYCLE,D1.3-B_QTY,D1.4:B_CAR,D1.4-B_QTY,D1.5:B_JEEP,D1.5-B_QTY,D1.6:B_TRUCK,D1.6-B_QTY,D1.7:B_OTHERS,D1.7-B_QTY,D1/B:YC_VEH,D1/B:AC_VEH,D1/B:Ind_VEH,D2.1:B_TV,D2.1-B_QTY,D2.2:B_DVD,D2.2-B_QTY,D2.3:B_WASH-M,D2.3-B_QTY,D2.4:B_AC,D2.4-B_QTY,D2.5:B_E-FAN,D2.5-B_QTY,D2.6:B_FRIDGE,D2.6-B_QTY,D2.7:B_STOVE,D2.7-B_QTY,D2.8:B_E-HEATER,D2.8-B_QTY,D2.9:B_FURNITURE,D2.9-B_QTY,D2.10:B_OTHERS,D2.10-B_QTY,D2/B:YC_APP,D2/B:AC_APP,D2/B:Ind_APP,D3.1:B_CP,D3.1-B_QTY,D3.2:B_LANDLINE,D3.2-B_QTY,D3.3:B_COMPUTER,D3.3-B_QTY,D3.4:B_OTHERS,D3.4-B_QTY,D3/B:YC_GAD,D3/B:AC_GAD,D3/B:IndGAD,D/B:AVE_Ind_PA,E1:B_DRINK-H2O,E2:B_DOMESTIC-H2O,E3:B_POWER-SUP,E4:B_COOK-FUEL,E5:B_NET-SUBS,E/B:Ind_LIFECON,F1:B_HOUSE-OWN,F2:B_HOUSE-ACQ,F3:B_HOUSE-BUILT,F4:B_OTHER-RP,F/B:Ind_REALP,G1:B_SSS,G2:B_GSIS,G3:B_PhilHealth,G4:B_PN-IN,G5:B_LIFE-IN,G6:B_HEALTH-IN,G/B:Ind_INSU,B: SES_INDEX,H1:4Ps,H2:RET_P,H3:SPES,H4:AL_P,H5:TBE,H6:F_PC,H7:AS_P,H8:E/CW_P,H:Ind_ASWS,I1:FD_Y,I2:A/C_M,I3:???,I4:TFA,I5:TFV,I6.1:GN,I6.2:FT,I6.3:PPN,I6.4:H&L,I6.5:OTHERS,I7.1:LIFE_J,I7.2:LIFE_B,I7.3:F_LIGHT,I7.4:CP,I7.5:OTHERS,I8.1:BAD_W,I8.2:FISH_R,I8.3:BOAT_P,I8.4:FISH_COMP,I8.5:OTHERS,Y_BOAT-RE,NY_W/BOAT,BOAT_COND,J1:BOAT_AGREE,J2:BOAT_TYPE,J3:BOAT_DESIGN,J4:BOAT_COND,J4: REASON-NO,J5.1,J5.2,J5.3,J5.4,J5.5,J5.6,J5.7,J6:AVE_FBP-IMPT,J6.1,J6.2,J6.3,J6.4,J6.5,J6.6,J6:AVE_FBP-PERC,J7.1,J7.2,J7.3,J7.4,J7.5,J7:AVE_FBP-CONT
GUMACA,NON BENEFICIARY,44,Male,Livedin,No formal education,4-6 members,10K,10K,0,,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Renta,0,"Isang palapag (bungalow), gawa sa bato/semento",0,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Balon,Komersyal,Uling,Oo,,Renta,0,"Isang palapag (bungalow), gawa sa bato/semento",0,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,Mahigit 10 taon,"Oo, tukuyin",2,Ang artisinal o tradisyunal na pangingisda,Hindi-motorisadong kano o bangka,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,66,Male,Married,Elementary,1-3 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Iba pa,0,Bahay kubo/ di sementado / iba pa,Bahay lang,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Iba pa,Komersyal,LPG,Hindi,,Iba pa,0,Bahay kubo/ di sementado / iba pa,Bahay lang,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,Mahigit 10 taon,Hindi,1,Ang artisinal o tradisyunal na pangingisda,"Wala, hindi ako gumagamit ng anumang sasakyang pandagat",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,47,Male,Livedin,High School,7-9 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Renta,0,"Isang palapag (bungalow), gawa sa bato/semento",0,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Balon,Balon,Komersyal,Uling,Hindi,,Renta,0,"Isang palapag (bungalow), gawa sa bato/semento",0,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,Mahigit 10 taon,"Oo, tukuyin",2,Ang artisinal o tradisyunal na pangingisda,"Wala, hindi ako gumagamit ng anumang sasakyang pandagat",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,58,Male,Livedin,Elementary,7-9 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Minana,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Balon,Balon,Solar Power,Kahoy,Hindi,,Pag-aari,Minana,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Oo,Hindi,Hindi,Hindi,Hindi,Oo,Oo,Oo,,Mahigit 10 taon,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda,Hindi-motorisadong kano o bangka,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,43,Male,Married,Elementary,1-3 members,10K to 20K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Minana,"Isang palapag (bungalow), gawa sa bato/semento",Bahay lang,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Balon,Komersyal,Uling,Hindi,,Pag-aari,Minana,"Isang palapag (bungalow), gawa sa bato/semento",Bahay lang,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Hindi,Oo,Hindi,Hindi,,Mahigit 10 taon,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda,Hindi-motorisadong kano o bangka,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,54,Male,Married,High School,4-6 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Renta,0,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Balon,Komersyal,Uling,Hindi,,Renta,0,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,Mahigit 10 taon,"Oo, tukuyin",2,Ang artisinal o tradisyunal na pangingisda gamit maliit na bangkaPagpapatakbo ng medium-scale commercial fishing gamit ang ,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,69,Male,Married,Elementary,1-3 members,10K to 20K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Meron,1,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Binayaran sa halaga,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Meron,1,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Iba pa,Iba pa,Komersyal,Uling,Hindi,,Pag-aari,Binayaran sa buong halaga,Bahay kubo/ di sementado / iba pa,0,,Hindi,Oo,Hindi,Hindi,Hindi,Hindi,,,Hindi,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,Oo,,Mahigit 10 taon,Hindi,1,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,46,Male,Livedin,Elementary,4-6 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Minana,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Gripo,Ilog/lawa,Komersyal,Uling,Hindi,,Pag-aari,Minana,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Oo,Oo,Hindi,Hindi,,6 hanggang 10 taon,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda,Hindi-motorisadong kano o bangka,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,58,Male,Married,Elementary,4-6 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Minana,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Balon,Balon,Wala,Kahoy,Hindi,,Pag-aari,Minana,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Hindi,Hindi,Oo,Hindi,,,Oo,Hindi,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,,Mahigit 10 taon,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda,Hindi-motorisadong kano o bangka,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,64,Male,Married,High School,1-3 members,10K,10K,0,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Binayaran sa halaga,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Balon,Komersyal,Kahoy,Hindi,,Pag-aari,Binayaran sa buong halaga,Bahay kubo/ di sementado / iba pa,0,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Oo,Oo,Hindi,Hindi,,Mahigit 10 taon,"Oo, tukuyin",3,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUMACA,NON BENEFICIARY,47,Male,Married,High School,1-3 members,10K,10K,10K,,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Bahay lang,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Balon,Komersyal,Uling,Hindi,,Iba pa,0,"Isang palapag (bungalow), gawa sa bato/semento",Bahay lang,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,Mahigit 10 taon,"Oo, tukuyin",4,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAMTIC,BENEFICIARY,32,Male,Livedin,High School,4-6 members,10K,10K to 20K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Minana,"Isang palapag (bungalow), gawa sa bato/semento",Bahay at lupa,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Gripo,Iba pa,Komersyal,Kahoy,Hindi,,Pag-aari,Minana,"Isang palapag (bungalow), gawa sa bato/semento",Bahay at lupa,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,Mahigit 10 taon,Hindi,1,Ang artisinal o tradisyunal na pangingisda,Maliit na motorisadong bangka na may mababang makina,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,2021,,1,2,1,4,2,2,5,5,5,5,5,1,5,,5,5,5,5,5,5,,1,5,5,5,1,
HAMTIC,BENEFICIARY,44,Male,Married,Elementary,1-3 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Iba pa,0,Bahay kubo/ di sementado / iba pa,Iba pa,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Balon,Komersyal,Kahoy,Hindi,,Iba pa,0,Bahay kubo/ di sementado / iba pa,Iba pa,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Hindi,Oo,Hindi,Hindi,,1 hanggang 5 years,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda gamit maliit na bangkaPagpapatakbo ng medium-scale commercial fishing gamit ang ,Saktong sukat na motorisadong bangka,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2021,,1,1,1,4,1,0,5,5,5,5,5,1,5,,5,5,5,5,5,5,,3,4,5,5,1,
HAMTIC,BENEFICIARY,51,Male,Married,Elementary,1-3 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Minana,Bahay kubo/ di sementado / iba pa,Bahay at lupa,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,Wala,0,,,,Wala,0,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Water district,Komersyal,Kahoy,Hindi,,Pag-aari,Minana,Bahay kubo/ di sementado / iba pa,Bahay at lupa,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,1 hanggang 5 years,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda,Saktong sukat na motorisadong bangka,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2023,,1,1,1,4,1,0,5,5,5,5,5,1,5,,5,5,5,5,5,4,,1,5,5,5,1,
HAMTIC,BENEFICIARY,44,Male,Married,High School,4-6 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Binayaran sa halaga,"Apartment-type, gawa sa bato/semento",Bahay lang,,Oo,Hindi,Oo,Hindi,Oo,Oo,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Balon,Balon,Komersyal,Uling,Hindi,,Pag-aari,Binayaran sa buong halaga,"Apartment-type, gawa sa bato/semento",Bahay lang,,Oo,Hindi,Oo,Hindi,Oo,Oo,,,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,Hindi,,6 hanggang 10 taon,"Oo, tukuyin",2,Ang artisinal o tradisyunal na pangingisda,Saktong sukat na motorisadong bangka,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,2019,,1,1,1,4,1,0,5,5,5,5,5,3,4,,5,5,5,5,5,5,,1,5,5,5,1,
HAMTIC,BENEFICIARY,39,Male,Married,Elementary,1-3 members,10K,10K,10K,,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Pag-aari,Inutang/Hulugan,"Isang palapag (bungalow), gawa sa bato/semento",Bahay at lupa,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Meron,1,Wala,0,Wala,0,Meron,1,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Iba pa,Iba pa,Komersyal,Kahoy,Hindi,,Pag-aari,Inutang/Hulugan,"Isang palapag (bungalow), gawa sa bato/semento",Bahay at lupa,,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,,Oo,Hindi,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,Wala pang isang taon,"Oo, tukuyin",1,Ang artisinal o tradisyunal na pangingisda gamit maliit na bangkaPagpapatakbo ng medium-scale commercial fishing gamit ang ,Saktong sukat na motorisadong bangka,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,2024,,1,1,1,4,1,0,5,5,4,5,5,1,5,,5,5,5,3,2,4,,1,4,4,4,1,
HAMTIC,BENEFICIARY,46,Male,Single,College,7-9 members,10K,10K,10K,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,,,,,,,Iba pa,0,Bahay kubo/ di sementado / iba pa,Iba pa,,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,,,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,Wala,0,,,,Meron,1,Wala,0,Meron,1,Wala,0,Meron,1,Wala,0,Wala,0,Wala,0,Meron,1,Wala,0,,,,Meron,1,Wala,0,Wala,0,Wala,0,,,,,Mineral water,Water district,Komersyal,Uling,Hindi,,Iba pa,0,Bahay kubo/ di sementado / iba pa,Iba pa,,Oo,Hindi,Hindi,Hindi,Hindi,Hindi,,,Oo,Hindi,Hindi,Hindi,Oo,Hindi,Hindi,Hindi,,Mahigit 10 taon,"Oo, tukuyin",3,Ang artisinal o tradisyunal na pangingisda,Saktong sukat na motorisadong bangka,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,2019,,1,1,1,4,1,0,5,5,5,5,5,1,4,,5,5,5,5,5,5,,3,4,5,5,3,
